time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-23T11:53:09.970Z,-62.5445,-158.9905,10,5.4,mb,81,69,18.712,0.59,us,us6000id05,2022-09-22T12:28:06.649Z,"Pacific-Antarctic Ridge",earthquake,11.64,0.806,0.066,77,reviewed,us,us
2022-08-23T11:08:28.180Z,-34.5673,179.1008,134.301,4.5,mb,22,135,3.057,0.35,us,us7000i41p,2022-09-21T13:51:04.040Z,"south of the Kermadec Islands",earthquake,14.73,10.18,0.135,16,reviewed,us,us
2022-08-23T10:33:10.608Z,-0.173,132.2951,10,4.5,mb,25,125,1.24,0.58,us,us7000i41n,2022-09-22T13:51:45.040Z,"139 km NE of Sorong, Indonesia",earthquake,8.3,1.915,0.144,14,reviewed,us,us
2022-08-23T10:25:51.551Z,-62.5621,-158.728,10,5.4,mww,48,54,18.741,0.61,us,us6000iczk,2022-09-22T12:15:58.337Z,"Pacific-Antarctic Ridge",earthquake,10.55,1.467,0.098,10,reviewed,us,us
2022-08-23T10:24:20.298Z,-22.8235,-179.4205,518.115,4.5,mb,79,100,4.245,0.56,us,us6000iczj,2022-09-22T13:40:13.040Z,"south of the Fiji Islands",earthquake,8.15,7.141,0.032,290,reviewed,us,us
2022-08-23T07:08:07.583Z,14.7298,108.1342,10,4.8,mb,53,87,4.154,0.75,us,us6000icyw,2022-10-04T13:50:28.040Z,"Vietnam",earthquake,9,1.881,0.075,55,reviewed,us,us
2022-08-23T06:36:23.339Z,39.7328,22.2746,13.587,4.6,mb,72,37,0.405,0.51,us,us6000icyp,2022-09-04T09:29:20.097Z,"Greece",earthquake,4.41,2.089,0.07,61,reviewed,us,us
2022-08-23T03:09:17.990Z,-37.8965,-74.7179,10,4.5,mb,55,140,1.673,0.67,us,us6000icxt,2022-09-29T00:43:00.040Z,"99 km WSW of Lebu, Chile",earthquake,7.24,1.893,0.11,24,reviewed,us,us
2022-08-23T02:08:31.536Z,-19.996,-178.0215,517.938,4.5,mb,20,109,2.887,0.58,us,us7000i42a,2022-09-02T01:02:34.040Z,"Fiji region",earthquake,14.17,10.289,0.131,17,reviewed,us,us
2022-08-22T21:04:56.609Z,33.317,141.8495,10,4.5,mb,53,112,1.718,0.48,us,us6000icvt,2022-09-05T00:27:09.040Z,"247 km SE of Katsuura, Japan",earthquake,7.47,1.834,0.09,36,reviewed,us,us
2022-08-22T20:46:29.436Z,-15.9172,167.0031,16.086,4.8,mb,31,119,0.506,0.61,us,us7000i40n,2022-08-31T17:48:11.040Z,"45 km WNW of Norsup, Vanuatu",earthquake,7.61,3.983,0.125,20,reviewed,us,us
2022-08-22T20:00:53.762Z,-30.961,-177.3762,10,4.7,mb,25,132,1.758,0.85,us,us7000i40l,2022-08-31T17:17:00.040Z,"",earthquake,6.38,1.81,0.158,12,reviewed,us,us
2022-08-22T17:42:54.761Z,-16.1101,-173.8243,84.16,4.5,mb,24,70,2.53,0.5,us,us7000i40f,2022-08-31T16:15:12.040Z,"17 km S of Hihifo, Tonga",earthquake,9.21,6.56,0.181,11,reviewed,us,us
2022-08-22T16:35:01.113Z,55.4482,-163.5178,173.175,4.5,mb,122,49,0.596,0.58,us,us6000ictn,2022-10-01T00:08:30.100Z,"58 km WNW of Cold Bay, Alaska",earthquake,4.74,3.339,0.035,245,reviewed,us,us
2022-08-22T14:59:59.906Z,13.5996,120.8066,93.883,4.5,mb,43,115,11.825,0.71,us,us6000ics1,2022-08-31T16:33:10.486Z,"9 km SW of Tingloy, Philippines",earthquake,10.95,6.328,0.086,40,reviewed,us,us
2022-08-22T13:53:55.885Z,33.0822,69.508,35.13,4.6,mb,82,56,1.505,0.45,us,us6000icrr,2022-09-28T18:46:40.040Z,"47 km SW of Kh?st, Afghanistan",earthquake,7.25,3.662,0.056,97,reviewed,us,us
2022-08-22T13:50:10.282Z,-34.7745,-71.7583,46.04,4.5,mb,48,119,0.274,0.48,us,us6000icrq,2022-08-31T16:07:17.893Z,"38 km WSW of Santa Cruz, Chile",earthquake,4.97,5.421,0.118,22,reviewed,us,us
2022-08-22T12:34:42.328Z,17.0613,-94.8683,126.079,4.5,mb,59,119,2.73,0.46,us,us6000icrb,2022-09-30T04:35:18.040Z,"4 km SSE of Cuauhtémoc, Mexico",earthquake,7.08,9.112,0.046,136,reviewed,us,us
2022-08-22T11:09:34.876Z,-0.5079,123.4515,10.143,4.5,mb,29,42,0.862,0.43,us,us6000icqz,2022-09-04T08:55:03.040Z,"88 km ENE of Luwuk, Indonesia",earthquake,4.22,5.109,0.124,19,reviewed,us,us
2022-08-22T09:26:53.591Z,-1.1438,100.2556,90.795,4.6,mb,33,132,1.657,0.66,us,us7000i400,2022-10-04T14:02:36.040Z,"24 km SSW of Padang, Indonesia",earthquake,4.82,7.154,0.146,14,reviewed,us,us
2022-08-22T08:36:32.698Z,-8.9212,115.696,128,5.4,mww,144,42,1.591,0.87,us,us6000icp4,2022-10-03T10:01:31.505Z,"Bali region, Indonesia",earthquake,8.48,1.89,0.059,28,reviewed,us,us
2022-08-22T07:54:57.612Z,-0.9709,-24.6638,10,5.1,mb,133,37,12.208,0.64,us,us6000icp1,2022-09-22T12:40:45.040Z,"central Mid-Atlantic Ridge",earthquake,3.81,1.812,0.032,327,reviewed,us,us
2022-08-22T04:14:47.319Z,-62.3587,-158.7495,10,4.6,mb,17,83,18.926,0.33,us,us7000i3zm,2022-09-02T04:54:25.040Z,"Pacific-Antarctic Ridge",earthquake,8.27,1.886,0.157,12,reviewed,us,us
2022-08-22T04:12:01.697Z,-20.4879,-11.662,10,5,mb,55,54,27.524,0.49,us,us6000icnq,2022-09-02T04:16:15.040Z,"southern Mid-Atlantic Ridge",earthquake,12.12,1.817,0.082,47,reviewed,us,us
2022-08-22T02:53:01.718Z,25.2335,123.5756,160.214,5.3,mww,129,39,0.919,0.57,us,us6000icmp,2022-10-04T16:18:16.040Z,"102 km NE of Yonakuni, Japan",earthquake,6.52,4.763,0.054,33,reviewed,us,us
2022-08-22T01:59:12.506Z,-31.3653,-178.0466,37.057,4.8,mb,23,169,2.099,0.63,us,us7000i3zu,2022-09-01T23:50:12.040Z,"",earthquake,9.01,7.183,0.143,15,reviewed,us,us
2022-08-21T23:56:12.593Z,-19.6037,-173.2761,10,4.5,mb,23,165,1.035,0.65,us,us7000i3q2,2022-09-02T02:57:55.040Z,"115 km ENE of Pangai, Tonga",earthquake,4.97,1.928,0.15,13,reviewed,us,us
2022-08-21T23:15:57.625Z,55.3175,162.1838,53.594,4.9,mb,148,84,3.098,0.65,us,us6000icll,2022-09-29T20:17:43.040Z,"103 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,6.78,5.403,0.033,294,reviewed,us,us
2022-08-21T18:29:48.155Z,8.2238,94.1633,10,4.5,mb,26,93,3.686,0.9,us,us7000i3pt,2022-09-04T15:43:28.040Z,"287 km NNW of Sabang, Indonesia",earthquake,10.38,1.876,0.113,23,reviewed,us,us
2022-08-21T16:55:59.768Z,-19.1963,-69.5049,105.69,4.5,mb,47,97,0.554,0.5,us,us6000icjy,2022-08-30T18:56:40.040Z,"115 km SE of Arica, Chile",earthquake,4.22,5.469,0.08,49,reviewed,us,us
2022-08-21T15:28:14.140Z,60.584,-28.6737,10,5.2,mww,107,28,5.375,0.56,us,us6000icjp,2022-10-04T16:16:26.040Z,"Reykjanes Ridge",earthquake,7.15,1.731,0.046,45,reviewed,us,us
2022-08-21T15:27:04.216Z,60.514,-28.6917,10,4.7,mb,184,38,5.438,0.43,us,us6000icjm,2022-08-30T18:31:15.040Z,"Reykjanes Ridge",earthquake,8.29,1.74,0.033,275,reviewed,us,us
2022-08-21T13:18:38.420Z,-0.91,-80.055,56.312,4.6,mb,55,143,1.32,0.63,us,us6000icj1,2022-08-30T17:25:28.040Z,"14 km ESE of Calceta, Ecuador",earthquake,7.13,7.229,0.052,115,reviewed,us,us
2022-08-21T11:46:12.101Z,-6.9134,155.0527,10,4.7,mb,57,59,3.947,0.71,us,us6000icir,2022-09-04T07:25:14.040Z,"",earthquake,8.52,1.866,0.077,51,reviewed,us,us
2022-08-21T10:28:01.017Z,-0.2372,-80.6958,13,5.5,mww,120,120,2.103,0.56,us,us6000icif,2022-09-04T06:57:22.497Z,"50 km NW of Bahía de Caráquez, Ecuador",earthquake,6.91,1.85,0.044,49,reviewed,us,us
2022-08-21T07:33:59.150Z,3.1415,126.3533,60.893,4.7,mb,58,107,2.563,0.56,us,us6000ichr,2022-09-16T10:56:22.040Z,"238 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,8.33,5.203,0.083,44,reviewed,us,us
2022-08-21T05:08:33.762Z,-0.2037,125.2294,51.274,4.9,mb,93,45,2.347,0.6,us,us6000ich5,2022-09-29T12:52:38.040Z,"170 km SSE of Tondano, Indonesia",earthquake,6.76,6.982,0.054,107,reviewed,us,us
2022-08-21T02:56:03.942Z,54.9405,110.744,10,4.7,mb,68,30,4.816,0.94,us,us6000icgs,2022-09-28T23:07:07.040Z,"74 km NNE of Kurumkan, Russia",earthquake,7.17,1.793,0.037,228,reviewed,us,us
2022-08-21T01:20:03.097Z,15.1789,122.3229,10,4.5,mb,23,121,8.228,1.14,us,us7000i3pl,2022-08-31T00:22:41.040Z,"",earthquake,6.77,1.921,0.172,11,reviewed,us,us
2022-08-20T19:50:00.789Z,-30.0598,-71.3103,75.326,4.5,mb,48,122,0.154,0.63,us,us6000icex,2022-09-05T22:36:47.040Z,"12 km SSE of Coquimbo, Chile",earthquake,4.3,3.334,0.14,15,reviewed,us,us
2022-08-20T19:34:46.009Z,-23.7229,-179.7869,508.398,4.9,mb,152,50,4.943,0.87,us,us6000ices,2022-09-05T22:14:26.040Z,"south of the Fiji Islands",earthquake,9.45,5.632,0.051,121,reviewed,us,us
2022-08-20T15:40:26.221Z,-5.497,151.9433,59.462,4.7,mb,32,125,1.316,0.66,us,us7000i3ea,2022-09-04T15:09:13.040Z,"132 km SSW of Kokopo, Papua New Guinea",earthquake,10.16,7.083,0.063,77,reviewed,us,us
2022-08-20T14:50:28.087Z,-61.0351,-153.6532,10,4.5,mb,16,132,21.065,0.6,us,us7000i3eh,2022-09-04T14:58:52.040Z,"Pacific-Antarctic Ridge",earthquake,12.09,1.854,0.145,14,reviewed,us,us
2022-08-20T14:34:26.276Z,-30.0041,-177.3691,10,4.6,mb,17,137,0.882,0.69,us,us7000i3e9,2022-09-04T14:53:40.040Z,"",earthquake,13.66,1.914,0.165,12,reviewed,us,us
2022-08-20T13:39:07.476Z,-9.4989,159.2352,10,4.5,mb,22,94,0.705,0.58,us,us7000i3e8,2022-09-04T14:49:41.040Z,"Solomon Islands",earthquake,7.94,1.892,0.11,24,reviewed,us,us
2022-08-20T13:05:40.470Z,-19.6294,-173.0804,10,4.7,mb,28,80,1.212,1.05,us,us6000iccn,2022-09-18T14:03:50.040Z,"135 km E of Pangai, Tonga",earthquake,8.13,1.886,0.092,36,reviewed,us,us
2022-08-20T04:07:49.426Z,24.0841,122.3286,27.833,4.7,mwr,62,88,0.676,0.74,us,us6000icaz,2022-09-15T21:18:52.040Z,"74 km E of Hualien City, Taiwan",earthquake,4.71,4.929,0.063,24,reviewed,us,us
2022-08-20T02:34:31.730Z,-5.5339,147.2883,181.407,4.5,mb,52,51,3.848,1.08,us,us6000icav,2022-09-15T21:10:51.040Z,"128 km NNW of Finschhafen, Papua New Guinea",earthquake,9.05,6.602,0.089,41,reviewed,us,us
2022-08-19T22:02:15.823Z,-44.0696,39.0143,10,4.5,mb,12,143,9.365,0.36,us,us7000i2pf,2022-08-27T20:58:44.040Z,"Prince Edward Islands region",earthquake,8.18,1.948,0.18,9,reviewed,us,us
2022-08-19T19:42:42.048Z,28.0619,81.1968,10,4.9,mb,114,80,3.621,0.73,us,us6000ic7w,2022-09-14T21:56:00.587Z,"12 km NE of Dhaurahra, India",earthquake,8.51,1.804,0.057,103,reviewed,us,us
2022-08-19T19:36:06.315Z,-20.5374,-11.5848,10,4.7,mb,56,67,7.177,0.72,us,us7000i2pe,2022-09-14T21:40:22.040Z,"southern Mid-Atlantic Ridge",earthquake,11.56,1.831,0.083,48,reviewed,us,us
2022-08-19T19:22:26.759Z,12.3421,123.6803,32.643,4.6,mb,123,56,5.563,0.72,us,us6000ic82,2022-09-14T21:28:39.040Z,"2 km ENE of Mobo, Philippines",earthquake,4.6,4.79,0.058,100,reviewed,us,us
2022-08-19T19:10:15.371Z,-20.4235,-11.5454,10,4.5,mb,16,186,7.077,0.78,us,us7000i2pi,2022-09-20T15:08:46.040Z,"",earthquake,15.65,1.934,0.171,10,reviewed,us,us
2022-08-19T19:06:52.172Z,-7.7897,-74.6292,156.472,4.5,mb,38,72,1.908,0.53,us,us6000ic7m,2022-09-14T21:15:26.040Z,"65 km N of Pucallpa, Peru",earthquake,6.89,5.365,0.103,31,reviewed,us,us
2022-08-19T18:36:37.514Z,44.2931,149.4328,35,4.6,mb,111,115,4.921,0.55,us,us6000ic7d,2022-09-20T15:21:32.040Z,"161 km SE of Kuril’sk, Russia",earthquake,6.1,1.73,0.055,108,reviewed,us,us
2022-08-19T18:24:32.500Z,-26.9279,26.7347,5,4.7,mb,73,43,2.131,0.67,us,us6000ic78,2022-09-14T20:01:04.375Z,"8 km NE of Orkney, South Africa",earthquake,6.17,1.804,0.078,55,reviewed,us,us
2022-08-19T18:17:31.094Z,-8.8581,119.3007,119.511,4.5,mb,73,53,1.507,1.06,us,us6000ic76,2022-09-14T19:55:54.040Z,"36 km SW of Komodo, Indonesia",earthquake,6.22,1.927,0.073,59,reviewed,us,us
2022-08-19T17:51:56.631Z,-58.0019,-25.7123,57.436,5.2,mb,112,51,7.078,0.62,us,us6000ic6u,2022-09-14T19:51:23.040Z,"South Sandwich Islands region",earthquake,9.52,5.214,0.058,105,reviewed,us,us
2022-08-19T16:35:59.336Z,37.8178,141.8272,57.487,4.5,mb,40,120,3.026,0.85,us,us6000ic6e,2022-09-25T15:42:10.040Z,"80 km SE of Ishinomaki, Japan",earthquake,7.79,6.363,0.099,30,reviewed,us,us
2022-08-19T15:01:15.302Z,20.6417,120.9024,23.962,4.7,mb,62,100,2.172,0.97,us,us6000ic3x,2022-08-28T16:27:41.040Z,"113 km W of Basco, Philippines",earthquake,9.27,5.467,0.078,50,reviewed,us,us
2022-08-19T12:47:51.671Z,2.5844,132.8355,10,4.5,mb,39,146,5.498,0.62,us,us7000i2pb,2022-08-28T06:30:28.040Z,"196 km ESE of Tobi Village, Palau",earthquake,10.23,1.896,0.101,29,reviewed,us,us
2022-08-19T12:40:56.408Z,-11.447,166.3011,67.784,4.6,mb,60,113,4.072,0.49,us,us6000ic31,2022-09-20T04:47:31.040Z,"97 km SE of Lata, Solomon Islands",earthquake,9.7,4.813,0.052,110,reviewed,us,us
2022-08-19T12:28:29.466Z,29.6766,-42.8319,10,4.5,mb,71,96,16.488,0.44,us,us7000i2p9,2022-08-28T06:17:07.040Z,"northern Mid-Atlantic Ridge",earthquake,12.73,1.913,0.068,63,reviewed,us,us
2022-08-19T11:05:24.492Z,-20.5227,-11.7158,10,5.3,mww,91,45,7.264,0.38,us,us6000ic2r,2022-08-30T04:34:14.040Z,"",earthquake,10.04,1.853,0.086,13,reviewed,us,us
2022-08-19T09:44:40.526Z,-28.7459,-71.5181,28.995,4.8,mwr,77,144,0.666,0.53,us,us6000ic2i,2022-09-15T12:52:29.040Z,"76 km WSW of Vallenar, Chile",earthquake,4.53,4.706,,,reviewed,us,guc
2022-08-19T07:12:43.157Z,-20.4034,-11.6162,10,5.5,mww,44,49,7.118,1.08,us,us6000ic29,2022-09-21T14:42:27.040Z,"",earthquake,7.27,1.866,0.075,17,reviewed,us,us
2022-08-19T04:58:08.937Z,-56.1767,-27.4113,130.675,5.2,mww,107,41,5.53,0.88,us,us6000ic18,2022-09-09T01:16:38.040Z,"",earthquake,9.83,4.023,0.098,10,reviewed,us,us
2022-08-19T02:42:12.196Z,-20.4516,-11.7575,10,5.4,mww,48,48,7.252,0.79,us,us6000ic0i,2022-09-09T01:02:24.363Z,"southern Mid-Atlantic Ridge",earthquake,11.03,1.793,0.075,17,reviewed,us,us
2022-08-19T02:35:22.747Z,52.7003,158.0982,121.784,4.5,mb,61,113,0.465,0.89,us,us6000ic0h,2022-09-09T00:55:18.040Z,"31 km SSW of Paratunka, Russia",earthquake,10.62,4.656,0.041,171,reviewed,us,us
2022-08-19T01:27:44.264Z,-8.9646,67.4017,10,4.6,mb,19,68,5.188,0.51,us,us7000i2nv,2022-08-26T22:00:13.040Z,"Mid-Indian Ridge",earthquake,11.48,1.876,0.193,8,reviewed,us,us
2022-08-19T01:00:28.480Z,-20.2129,-11.8749,10,4.7,mb,23,97,7.202,1,us,us7000i2nr,2022-08-26T22:41:21.040Z,"southern Mid-Atlantic Ridge",earthquake,6.72,1.809,0.142,16,reviewed,us,us
2022-08-19T00:46:13.186Z,-20.3709,-11.7278,10,4.6,mb,30,61,7.182,0.52,us,us7000i2nq,2022-08-27T20:48:16.040Z,"southern Mid-Atlantic Ridge",earthquake,11.88,1.877,0.109,25,reviewed,us,us
2022-08-19T00:22:26.877Z,0.711,-78.0212,10,4.6,mb,182,94,0.467,0.56,us,us6000ibzn,2022-09-19T20:23:46.040Z,"13 km NW of El Ángel, Ecuador",earthquake,6,1.838,0.043,159,reviewed,us,us
2022-08-18T23:59:56.128Z,-20.5391,-11.1472,10,4.8,mb,39,49,6.861,0.47,us,us7000i2n0,2022-08-27T04:02:11.040Z,"southern Mid-Atlantic Ridge",earthquake,11.09,1.832,0.097,33,reviewed,us,us
2022-08-18T23:55:13.515Z,-20.3537,-12.0464,10,4.6,mb,22,123,7.414,0.78,us,us7000i2n3,2022-08-27T04:33:20.040Z,"southern Mid-Atlantic Ridge",earthquake,8.62,1.771,0.157,12,reviewed,us,us
2022-08-18T23:51:40.378Z,-20.3885,-11.7274,10,4.7,mb,39,63,7.192,0.66,us,us7000i2mz,2022-08-27T03:37:49.040Z,"southern Mid-Atlantic Ridge",earthquake,6.49,1.838,0.1,30,reviewed,us,us
2022-08-18T23:20:05.048Z,-20.3875,-11.9424,10,4.6,mb,32,83,27.791,0.63,us,us7000i2mx,2022-08-27T03:26:04.040Z,"southern Mid-Atlantic Ridge",earthquake,9.49,1.791,0.107,26,reviewed,us,us
2022-08-18T23:02:55.629Z,-20.308,-11.8524,10,4.9,mb,21,80,7.239,0.47,us,us7000i2n2,2022-08-27T04:15:33.040Z,"southern Mid-Atlantic Ridge",earthquake,9.97,1.841,0.145,15,reviewed,us,us
2022-08-18T22:59:53.244Z,-20.1355,-12.0859,10,4.9,mb,29,71,7.322,0.49,us,us7000i2n6,2022-08-29T04:06:34.040Z,"southern Mid-Atlantic Ridge",earthquake,10.88,1.876,0.115,24,reviewed,us,us
2022-08-18T22:58:47.182Z,-20.2116,-11.9587,10,4.9,mb,34,70,7.266,0.62,us,us7000i2n5,2022-08-29T04:02:40.040Z,"southern Mid-Atlantic Ridge",earthquake,10.41,1.871,0.108,27,reviewed,us,us
2022-08-18T22:57:37.494Z,-20.1642,-11.8118,10,4.9,mb,27,70,7.125,0.65,us,us7000i2n4,2022-08-29T03:57:35.040Z,"southern Mid-Atlantic Ridge",earthquake,12.14,1.88,0.123,21,reviewed,us,us
2022-08-18T21:24:29.358Z,-20.2848,-12.4427,10,4.8,mb,38,69,28.266,0.53,us,us6000ibyx,2022-09-19T20:48:47.040Z,"southern Mid-Atlantic Ridge",earthquake,11.88,1.816,0.094,35,reviewed,us,us
2022-08-18T18:20:39.573Z,4.2861,125.8045,102.101,4.5,mb,60,81,2.774,0.87,us,us7000i2ml,2022-08-26T21:38:50.040Z,"129 km SSE of Sarangani, Philippines",earthquake,3.82,6.245,0.077,50,reviewed,us,us
2022-08-18T17:43:25.462Z,-22.3032,171.6682,129.509,4.9,mb,104,83,3.917,0.8,us,us6000ibwu,2022-08-26T21:22:21.040Z,"southeast of the Loyalty Islands",earthquake,8.89,5.127,0.036,247,reviewed,us,us
2022-08-18T14:01:40.487Z,-60.09,-26.6294,47.856,4.7,mb,20,185,7.903,0.61,us,us7000i2mg,2022-09-25T15:40:31.040Z,"South Sandwich Islands region",earthquake,9.89,11.625,0.117,22,reviewed,us,us
2022-08-18T13:29:36.651Z,-59.9758,-26.9032,37.76,4.6,mb,19,185,7.725,0.76,us,us7000i2mm,2022-09-25T15:31:53.040Z,"South Sandwich Islands region",earthquake,13.15,8.402,0.136,18,reviewed,us,us
2022-08-18T12:32:29.377Z,-6.7405,129.7153,139.18,4.5,mb,14,127,1.997,0.74,us,us7000i2md,2022-09-26T14:40:47.040Z,"Banda Sea",earthquake,7.25,12.164,0.242,5,reviewed,us,us
2022-08-18T09:39:18.908Z,27.5627,139.8055,490.055,4.8,mb,157,34,2.167,0.56,us,us6000ibu2,2022-09-13T07:16:57.040Z,"Bonin Islands, Japan region",earthquake,9.77,5.078,0.025,499,reviewed,us,us
2022-08-18T08:14:05.182Z,-20.4191,-11.6151,10,4.6,mb,35,61,7.127,0.41,us,us7000i2mf,2022-09-14T09:11:14.040Z,"southern Mid-Atlantic Ridge",earthquake,11.58,1.858,0.114,29,reviewed,us,us
2022-08-18T07:46:27.625Z,0.3574,124.3718,173.104,5.5,mww,111,47,2.119,0.6,us,us6000ibtm,2022-09-25T10:22:07.762Z,"116 km SSW of Tomohon, Indonesia",earthquake,7.75,5.362,0.059,28,reviewed,us,us
2022-08-18T07:11:37.021Z,26.5485,127.739,39.688,4.8,mb,80,70,0.557,0.7,us,us6000ibtg,2022-09-11T11:01:26.717Z,"16 km NNW of Ishikawa, Japan",earthquake,6.93,7.325,0.05,124,reviewed,us,us
2022-08-18T05:46:08.524Z,37.5959,141.7262,46.857,5.1,mww,146,51,3.003,0.7,us,us6000ibsp,2022-09-22T07:14:18.480Z,"near the east coast of Honshu, Japan",earthquake,7.61,5.511,0.08,15,reviewed,us,us
2022-08-18T04:06:45.411Z,35.5094,141.3104,35,4.9,mb,71,117,2.69,0.65,us,us6000ibs8,2022-08-30T01:28:13.706Z,"49 km ESE of Hasaki, Japan",earthquake,6.63,1.901,0.091,38,reviewed,us,us
2022-08-18T03:45:23.789Z,-54.1162,-55.7196,10,4.6,mb,27,68,2.827,0.62,us,us7000i2mb,2022-09-20T02:37:55.040Z,"Falkland Islands region",earthquake,4.84,1.843,0.158,12,reviewed,us,us
2022-08-18T02:10:22.760Z,-34.368,-70.6102,106.974,5.3,mww,125,34,0.378,0.63,us,us6000ibrs,2022-09-20T02:13:28.040Z,"21 km S of Machalí, Chile",earthquake,4.6,2.949,0.051,37,reviewed,us,us
2022-08-18T02:09:46.775Z,-55.9272,-27.2902,35,4.7,mb,19,79,5.531,0.76,us,us7000i2m6,2022-09-20T02:04:35.040Z,"South Sandwich Islands region",earthquake,12.13,1.887,0.133,17,reviewed,us,us
2022-08-17T23:15:06.660Z,-50.1066,119.881,10,4.7,mb,34,72,16.915,0.51,us,us7000i2ll,2022-09-02T05:18:04.040Z,"western Indian-Antarctic Ridge",earthquake,10.8,1.834,0.108,26,reviewed,us,us
2022-08-17T22:52:55.776Z,-50.1181,120.5115,10,4.5,mb,14,140,16.998,0.64,us,us7000i2lk,2022-09-02T05:08:21.040Z,"western Indian-Antarctic Ridge",earthquake,11.58,1.901,0.156,12,reviewed,us,us
2022-08-17T22:15:59.231Z,-43.8652,-82.379,10,4.5,mb,20,142,7.659,0.63,us,us7000i2lq,2022-09-15T03:36:35.040Z,"",earthquake,11.64,1.933,0.15,13,reviewed,us,us
2022-08-17T17:50:43.302Z,-0.3596,-80.7807,10,4.5,mb,74,84,2.194,0.78,us,us6000ibnk,2022-08-26T16:15:45.040Z,"47 km WNW of Bahía de Caráquez, Ecuador",earthquake,8.02,1.828,0.055,110,reviewed,us,us
2022-08-17T17:10:19.648Z,0.436,-25.1057,10,4.9,mb,41,59,12.445,0.76,us,us7000i2lb,2022-09-14T21:19:45.040Z,"central Mid-Atlantic Ridge",earthquake,12.6,1.849,0.096,34,reviewed,us,us
2022-08-17T16:11:28.460Z,-0.2636,129.7504,10,4.9,mb,63,53,1.631,0.57,us,us6000ibmm,2022-08-30T05:17:14.040Z,"181 km WNW of Sorong, Indonesia",earthquake,5.96,1.852,0.078,51,reviewed,us,us
2022-08-17T15:55:41.880Z,-0.317,129.6944,19.012,4.5,mb,24,109,1.665,0.77,us,us7000i2li,2022-08-30T05:11:21.040Z,"185 km WNW of Sorong, Indonesia",earthquake,4.15,4.606,0.145,14,reviewed,us,us
2022-08-17T15:46:51.547Z,4.8445,-76.0511,128.811,4.6,mb,33,81,1.435,0.78,us,us7000i2l7,2022-08-30T05:05:53.225Z,"7 km S of El Águila, Colombia",earthquake,11.08,6.655,0.096,32,reviewed,us,us
2022-08-17T13:25:59.009Z,44.2997,149.6683,10,4.9,mb,103,135,5.09,0.44,us,us6000ibky,2022-09-15T13:40:11.040Z,"175 km SE of Kuril’sk, Russia",earthquake,8.2,1.814,0.05,124,reviewed,us,us
2022-08-17T12:56:31.898Z,-7.0024,125.4656,480.972,5.5,mww,169,29,2.981,0.7,us,us6000ibju,2022-09-21T12:21:02.784Z,"171 km N of Metinaro, Timor Leste",earthquake,9.73,4.45,0.063,24,reviewed,us,us
2022-08-17T09:38:18.686Z,45.1967,150.0562,74.588,4.7,mb,41,137,5.373,0.38,us,us6000ibj9,2022-09-21T12:01:10.040Z,"171 km E of Kuril’sk, Russia",earthquake,11.17,4.387,0.112,24,reviewed,us,us
2022-08-17T09:35:15.352Z,9.6441,125.849,132.73,4.9,mb,76,79,2.572,0.62,us,us6000ibj7,2022-09-01T06:50:41.662Z,"13 km W of Socorro, Philippines",earthquake,9.95,7.109,0.072,61,reviewed,us,us
2022-08-17T07:09:20.410Z,-0.4227,-80.8382,10,4.6,mb,70,85,2.238,1.17,us,us6000ibis,2022-09-26T14:25:55.040Z,"50 km WNW of Bahía de Caráquez, Ecuador",earthquake,7.24,1.812,0.051,113,reviewed,us,us
2022-08-17T05:38:18.658Z,-4.9556,102.8299,58.429,4.5,mb,45,102,0.604,0.59,us,us6000ibif,2022-09-26T14:23:27.040Z,"112 km SSW of Pagar Alam, Indonesia",earthquake,5.79,5.822,0.102,28,reviewed,us,us
2022-08-17T05:27:14.536Z,-28.7559,-176.7579,43.236,4.8,mb,35,75,1.136,1.06,us,us7000i2kq,2022-09-26T14:37:35.040Z,"Kermadec Islands region",earthquake,8.88,4.652,0.119,26,reviewed,us,us
2022-08-17T04:24:44.884Z,33.1278,141.7775,10,5.6,mww,63,71,1.648,0.54,us,us6000ibi3,2022-09-20T02:00:06.517Z,"261 km SSE of Katsuura, Japan",earthquake,7.87,1.81,0.054,33,reviewed,us,us
2022-08-17T02:00:18.390Z,55.8953,-155.7956,34.7,4.8,mww,,,,0.65,ak,ak022air9dp1,2022-10-05T02:10:23.638Z,"153 km SW of Akhiok, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2022-08-16T19:24:11.035Z,-32.8473,-178.5131,21.223,4.6,mb,25,153,3.61,1.02,us,us7000i2c4,2022-09-15T13:26:34.040Z,"south of the Kermadec Islands",earthquake,10.67,5.688,0.141,17,reviewed,us,us
2022-08-16T19:10:16.648Z,-57.9515,-25.3737,72.686,4.9,mb,36,93,7.217,0.7,us,us7000i2c2,2022-09-13T20:12:59.040Z,"",earthquake,14.1,5.721,0.117,27,reviewed,us,us
2022-08-16T18:50:28.107Z,-30.6281,-178.033,33.653,4.6,mb,17,175,1.365,1.13,us,us7000i2c1,2022-09-13T19:44:25.040Z,"Kermadec Islands, New Zealand",earthquake,10.85,3.653,0.141,16,reviewed,us,us
